68.3
68.3
69.3
68.3
68.3
67.3
67.3
68.3
67.3
66.3
68.3
67.3
68.0
68.3
68.3
68.3
68.3
68.3
68.3
68.3
67.3
67.3
69.0
68.3
71.3
69.3
71.3
69.3
69.3
67.3
70.0
69.3
70.3
68.3
68.3
67.3
67.3
67.3
66.3
67.3
66.3
66.3
65.3
67.0
66.3
65.3
67.3
67.3
67.3
67.3
67.3
68.3
67.3
66.3
67.0
67.3
66.3
68.3
68.3
68.3
66.3
69.0
67.3
69.3
67.3
67.3
67.3
66.3
68.0
68.3
67.3
66.3
67.3
68.3
66.3
68.3
68.3
67.3
68.3
66.3
69.0
68.3
68.3
68.3
67.3
69.3
71.3
66.3
67.3
67.3
67.0
68.3
68.3
68.3
67.3
67.3
68.3
67.3
68.3
67.3
67.0
66.3
67.3
69.3
66.3
67.3
68.3
66.3
66.3
66.3
68.3
67.3
67.3
67.3
66.0
68.3
67.3
67.3
68.3
68.3
67.3
68.3
66.3
68.3
67.3
66.3
67.3
67.3
67.3
66.3
67.0
66.3
68.3
68.3
66.3
67.3
66.3
68.3
68.0
67.3
66.3
67.3
68.3
67.3
66.3
69.0
67.3
67.3
66.3
68.3
65.3
67.3
67.3
67.3
67.0
68.3
66.3
67.3
67.3
67.3
68.3
68.3
68.3
68.3
68.3
69.0
69.3
68.3
68.3
68.3
68.3
67.3
68.3
69.3
67.3
68.3
69.3
70.0
68.3
68.3
67.3
68.3
67.3
66.3
65.3
68.3
67.3
67.3
67.3
68.3
67.3
69.3
68.3
69.3
70.0
69.3
70.3
67.3
69.3
68.3
69.3
67.3
68.3
68.3
68.3
69.3
69.3
68.3
69.3
71.0
71.3
67.3
69.3
67.3
68.3
67.3
68.3
67.3
68.3
69.0
69.3
68.3
69.3
69.3
69.3
69.3
69.3
68.3
68.3
68.3
68.3
69.0
65.3
69.3
68.3
67.3
67.3
65.3
67.3
68.3
68.3
68.3
69.0
68.3
66.3
69.3
67.3
69.3
70.3
68.3
70.3
69.3
68.3
68.3
68.0
68.3
70.3
68.3
69.3
68.3
69.3
67.3
68.3
68.3
69.3
69.3
68.3
70.0
68.3
68.3
67.3
67.3
69.3
68.3
66.3
69.3
68.0
68.3
68.3
67.3
69.3
68.3
68.3
69.3
69.3
68.3
69.3
68.3
68.3
66.3
67.3
69.0
66.3
68.3
69.3
68.3
67.3
67.3
67.3
67.3
69.3
65.3
68.3
66.3
68.0
69.3
69.3
67.3
68.3
68.3
69.3
67.3
69.3
67.3
70.3
66.3
68.3
68.0
67.3
67.3
69.3
67.3
69.3
68.3
68.3
67.3
70.0
70.3
68.3
68.3
68.3
67.3
68.3
67.3
67.3
69.0
67.3
67.3
67.3
68.3
68.3
67.3
68.3
67.3
65.3
67.3
68.0
67.3
66.3
66.3
67.3
67.3
66.0
67.3
66.3
68.3
69.3
67.3
68.3
68.3
67.3
67.3
66.3
67.3
67.0
69.3
68.3
67.3
68.3
67.3
66.3
68.3
67.3
68.3
67.3
67.0
68.3
69.3
68.3
68.3
68.3
67.3
69.3
67.3
69.3
69.3
69.3
68.3
69.3
69.3
70.0
67.3
69.3
70.3
68.3
69.3
69.3
68.3
68.3
69.3
68.3
68.3
69.3
69.0
68.3
69.3
67.3
68.3
66.3
67.3
67.3
67.3
68.3
69.3
67.3
67.3
69.0
70.3
68.3
68.3
66.3
67.3
68.3
67.3
69.3
66.3
68.3
68.3
64.4
66.0
68.3
67.3
67.3
69.3
68.3
69.3
67.3
68.3
67.3
67.3
69.0
68.3
69.3
67.3
68.3
68.3
67.3
68.3
67.3
68.3
66.3
67.3
67.3
68.0
67.3
67.3
67.3
67.3
67.3
67.3
66.3
68.0
68.3
68.3
67.3
68.3
66.3
66.3
66.3
68.3
67.3
67.0
67.3
66.3
67.3
66.3
67.3
68.3
68.3
67.3
66.0
66.3
66.3
69.3
67.3
66.0
67.3
62.4
76.2
69.3
66.3
69.3
67.3
69.3
70.0
69.3
67.3
67.3
68.3
68.3
68.3
66.3
68.3
69.3
68.3
68.0
67.3
67.3
69.3
68.3
66.3
67.3
68.3
68.3
67.3
67.3
66.3
67.3
68.0
67.3
67.3
66.3
68.3
68.3
67.3
65.3
66.3
69.0
67.3
66.3
67.3
66.3
67.3
66.3
68.3
67.3
65.3
66.3
68.0
67.3
66.3
67.3
68.3
67.3
67.3
68.3
68.3
66.3
67.3
67.3
67.3
67.3
68.3
67.3
70.0
67.3
66.3
69.3
66.3
67.3
67.3
67.3
69.3
68.3
70.0
68.3
67.3
68.3
68.3
66.3
67.3
68.3
68.3
66.3
67.3
69.0
