2692,3653
3049,3420
3031,3992
2876,3791
3124,3969
2931,3677
3038,3762
3013,3946
2797,3702
3200,3847
2927,3775
3009,3788
2910,3810
3015,3829
3062,3559
3333,3851
3109,3752
3076,3671
3183,3881
2930,3612
2989,3705
2977,3930
2975,3550
2924,3610
2995,3874
2873,3618
3069,3730
2900,3797
3062,3969
3018,3743
3031,3883
3086,3750
2824,3854
3051,3762
2903,3793
3107,3862
3018,3898
3207,4069
3012,3685
3079,3632
3138,3725
2994,3955
2965,3757
2900,3785
2928,3665
3138,3603
3145,3734
3154,3747
3057,3805
3049,3739
3176,3656
3068,3646
3125,3639
3216,3622
2864,3712
3011,3711
2908,3795
2882,3719
2999,3897
2908,3626
2938,3846
3003,3653
3176,3696
3299,3890
2991,3507
2871,4045
3079,3510
3024,3900
3101,3842
2919,3731
2731,3644
3211,3686
3052,3660
3145,3670
3219,3799
2926,3671
3026,3816
3163,3608
2911,3586
3030,3714
3204,3723
3068,3801
2949,3572
2864,3473
2857,3877
3103,3557
3086,3574
3083,3646
3093,3725
3150,3812
2983,3561
3054,3852
3265,3812
2972,3684
2925,3681
3161,3660
2971,3888
3124,3546
3155,3527
3030,3790
3115,3641
2875,3515
3187,3604
2991,3840
3158,3706
2977,3937
2992,3807
3044,3957
3072,3959
2982,3653
3171,3814
3191,3832
2883,3854
3260,3797
3052,3871
3193,3865
2724,3617
2942,3885
3168,3635
2929,3846
3020,3640
3083,3968
2879,3871
3084,3810
3099,3893
2904,3750
2931,3662
3199,3744
3031,3649
3022,3650
3074,4073
2987,3892
3212,3851
3028,3555
3119,3806
2835,3523
3230,3680
3100,3600
2825,3924
3280,3883
2912,3833
2986,3676
3062,3811
3062,3627
3003,3724
3237,3764
2973,3689
3257,3850
2982,3737
3337,3574
3041,3734
3000,3584
3117,3648
2977,3741
3337,3650
3068,3789
3095,3625
3205,3758
2996,3759
3312,3939
3186,3561
3017,3923
3263,3902
3062,3723
3128,3917
2925,3768
3042,4035
3125,3757
3163,3770
2978,3703
3040,3797
2858,3683
3033,4012
3168,3681
3140,3550
3115,3993
2876,3837
3058,4111
3207,3860
3160,3859
2939,3715
3251,3714
3256,3732
2990,3580
3106,3915
3028,3694
3025,3713
2965,3795
3105,3580
2827,3904
3162,3621
3388,3561
3029,3992
2929,3733
3079,3986
3348,3543
3027,3962
2839,3745
3335,4019
3023,3872
3191,3762
2990,3741
3118,3531
2933,3545
3251,3896
2962,3738
3116,3999
3147,3561
2791,3641
3112,3764
2991,3759
3137,3794
3217,3568
2925,3721
2969,3945
3074,3786
2975,3561
3044,3662
2987,3701
3055,3395
2882,3668
3026,3737
3083,3845
3015,3551
3192,4010
3100,3935
2909,3488
3094,3760
3048,3742
3013,3856
3179,3650
2994,3980
3102,3720
2898,3532
3184,3602
3060,3735
3076,3779
3219,3867
3220,3784
2998,3830
3005,3609
3092,3750
3154,3713
2976,3887
3188,3667
2997,3615
3136,3848
2919,3788
2959,4012
3023,3646
3095,3594
3253,3779
3163,3898
2963,3900
2982,3668
2778,3938
3130,3430
2915,3840
3206,3622
3067,3726
3013,3661
3100,3636
3095,4017
3155,3595
2991,3706
3075,3661
3320,3809
3084,3688
3090,3544
3235,3704
3007,3747
3028,3797
3219,3726
2840,4050
3108,3777
3137,3658
3037,3762
3033,3707
2964,3767
3400,3865
3186,3588
3089,4050
3055,3671
3076,3796
2964,3817
3115,3821
2845,3864
3141,3790
2922,3815
3132,3772
3229,3759
3130,3740
3197,3986
3024,3707
3035,3687
2991,3826
3123,3790
3089,3742
3188,3808
2877,3683
2979,3894
2892,3755
3000,3707
2995,3781
2990,3835
3043,3874
3099,3661
3201,3845
3076,3733
2938,3801
3279,3488
2902,4107
2988,3642
3019,3867
2970,3749
3047,3790
2904,3765
2954,4061
3214,3786
2941,3590
3209,3742
3350,3547
3055,3806
3102,3798
3037,3867
3112,3580
3124,3741
3013,3494
3095,3787
3091,3582
3087,3797
3240,3603
2962,3843
3307,3717
3232,3785
3112,3972
3156,3640
2967,3856
2979,3605
3150,4038
3004,3927
3352,3676
3025,3905
2876,3836
3104,3867
2930,3618
3014,3994
2908,3725
2886,3664
3075,3833
2980,3877
3209,3698
2986,3705
2937,3611
3197,4028
3133,3891
2970,3750
3211,4032
3110,3849
3259,3642
2984,3942
3093,3692
2996,3800
2879,3899
3129,3697
3108,3801
3084,3659
3064,3884
3136,3735
2906,3727
3199,4108
3130,3901
3159,3633
3251,3766
3076,4010
3123,3811
3048,3772
3042,3865
3161,3541
3010,3851
3177,3554
3202,3786
3187,3977
3039,3611
3027,3777
3035,3909
3247,4043
3012,4089
3079,3804
3059,3782
2877,3993
2926,3944
3008,3453
3287,3827
3126,3481
3078,4019
3187,3869
2934,3868
3116,3945
3326,3936
3224,3801
2932,3989
3027,3699
3196,3718
3108,4171
2757,3787
3010,3742
3016,3592
3288,3733
3001,4099
3015,3834
3424,4028
3050,3831
3104,3819
3256,3620
3047,3669
3060,3836
3265,3705
3180,3746
3020,3946
2965,3799
2997,3956
2847,3923
3204,4108
3334,3686
3232,3763
3216,3705
3155,4224
2904,3698
3050,3890
2960,3756
3013,3629
3137,3661
3169,3917
3137,3939
2938,3898
2955,3803
3228,3910
3001,3568
2944,4149
3260,4012
2978,3729
3247,3804
3328,3889
3048,3679
2978,3674
3152,3692
3144,3630
3365,3868
3030,3712
3069,3888
3099,3826
3268,3928
3329,4082
3194,3692
3137,3837
3197,3697
3140,3533
3176,3916
3060,3872
3131,3830
2955,3870
3019,3932
3033,3481
3270,3608
3150,3896
3182,3865
2989,3879
3218,3664
3009,3728
3200,3727
3090,3687
3091,3872
3182,3768
3062,3743
3073,3837
3167,3633
3399,3845
3379,3945
3034,3843
2961,3961
3113,3764
2964,3749
3292,3668
3090,3750
3120,3843
3125,4045
3011,3736
3049,3900
3144,3923
3184,3545
3149,3881
3110,3706
2835,3775
3012,3716
3358,3991
2968,4119
3307,3656
3149,3628
2999,3662
3145,3594
3270,4083
3067,3936
3144,3962
3228,3902
3176,3765
3109,4107
3013,4049
3062,4049
3356,3666
3003,3866
3242,3786
3124,3898
3225,3712
3161,3745
3180,4004
3029,3991
3314,3716
3199,3572
2879,4036
3123,3942
2812,3772
3166,4234
3166,3879
3097,3824
3217,3725
2913,3937
3229,3985
3065,3738
3031,4134
3280,3700
2982,4093
3031,3883
3105,3713
3155,3999
3043,3933
3290,3972
3340,4038
3220,3739
3017,4103
3041,3818
2981,3799
3043,3694
3132,3947
3067,3728
3200,3661
3112,3859
2972,4005
3509,4038
3262,3876
2966,3853
3098,3868
3117,3789
3258,3805
3175,3973
3128,3813
3186,3956
3333,3787
3405,3656
2916,4119
3242,3945
3077,3683
3309,3926
3132,4127
3165,3819
3078,3808
3212,3834
3092,3646
3480,3888
3395,3811
3241,4035
3161,4038
3198,3756
3159,3959
3076,3754
2992,3851
3038,4061
3220,4115
3138,3706
3171,3922
3104,3784
3237,3789
3072,4111
3188,3805
3187,3821
3048,3846
3138,3918
3270,3883
3393,4125
2877,3585
3156,3545
2982,3997
3248,3960
3101,3761
3124,3746
3151,4009
3167,3701
3025,3810
3334,3758
3477,3781
2952,4163
2846,3639
3381,3959
2994,3897
3115,3904
3191,3955
3151,3894
2983,3862
3005,3793
3398,3707
3033,3744
3138,3702
2978,3812
3048,3717
3050,3640
3263,3957
3171,3730
2967,3753
3158,4011
3110,3981
3094,3576
2793,4037
3123,4032
3171,3717
2988,4037
3178,3876
3222,3636
3072,4237
2991,3762
3103,3833
3146,3942
2911,3592
2986,3922
3098,3761
3040,3946
3356,4063
3015,3688
3257,3877
3230,3950
2986,3774
3066,3753
3246,3948
2952,3819
3201,3729
3060,3838
3129,3801
3113,3777
3200,3697
3145,3935
3097,3989
3167,3788
2898,3923
2866,3844
3302,3992
3131,3809
3125,4063
3173,3834
2983,3866
3084,3677
3206,4038
3069,3853
3071,3825
3120,3801
3023,3724
3382,3573
3224,3870
3112,3835
2963,3774
3116,3989
2959,3929
3181,3591
2960,3988
3387,3822
2923,3917
3238,3730
3043,3758
3038,3715
3187,4113
3143,4013
3116,3729
3106,4131
3137,3622
3391,3932
3088,3883
3125,3980
3072,3853
3134,3711
3321,4024
3016,3816
3217,3993
3237,3912
2948,3895
3188,3846
3334,3632
3099,4089
3027,3803
3207,4030
3152,3752
3180,3762
3189,3980
3063,3790
3061,3905
3333,3725
2913,4041
3048,3905
3534,4171
3195,3906
3100,3895
3210,4003
3133,3688
3244,3835
2861,3912
3025,4134
3168,3962
2935,3963
3041,3797
3166,3991
3139,3867
3165,3776
3185,3725
3068,4157
2985,3866
3090,3762
3447,4145
3228,3979
3418,3834
2977,3903
3215,3800
3195,4153
3095,3783
3222,3922
2936,3716
3138,3795
3086,3769
3219,3794
3401,3921
3509,4073
3317,3604
3161,3696
3095,3980
3196,3884
3205,3968
2926,3796
3048,4040
3322,4032
3103,4045
3103,3805
2914,4011
3023,3869
3303,3765
3107,3854
2947,3702
3102,3781
3212,3865
3092,3642
3289,3648
3137,4026
3231,3725
3149,3967
3076,3662
3173,3783
3101,3782
3142,3911
3060,3820
3216,3885
3277,4025
3231,3757
3088,3881
2891,3925
3124,3776
3225,3881
3110,3890
3337,3907
3129,4015
2799,3912
3119,3741
3083,4065
2998,3990
3120,3897
3112,3706
3082,4065
3169,3955
3282,3674
3211,3904
3309,3944
3236,3954
3411,3788
2914,4215
3413,4009
3369,3691
2993,3950
3240,3767
3249,3779
3012,4000
3358,4038
3361,3624
3079,4115
3200,3762
3094,3871
3060,3893
3052,3710
3258,3850
3344,3887
3233,4110
3106,4143
3444,3985
3112,3719
3173,3747
3165,3835
3186,3756
3387,3686
3001,4012
3283,3712
2959,4100
3212,4074
3209,3600
3060,3945
3335,3884
3266,3593
3189,3935
3229,3835
3172,4023
3525,3915
3101,4050
3209,3859
3268,3929
3173,3983
3323,3975
3081,3840
3266,3812
3358,4247
3093,3892
3345,3884
3189,3815
2943,3939
3378,3890
3180,4003
3330,4030
2974,4122
3167,4034
3392,4102
3176,4018
3232,4083
3283,3829
3402,3724
3214,4144
3255,4020
3405,3710
3008,4150
3539,3850
3215,4078
3062,3978
3347,4165
3155,3895
3044,4063
2952,3979
2942,3864
3201,3874
3101,4056
3210,4002
3253,3828
3218,3920
3323,3747
3394,3811
3388,3974
3101,3808
3316,4002
3130,3602
3181,3988
3150,4072
3128,4107
2920,4087
3253,4109
3274,3908
3119,3886
3065,3862
3094,4074
3266,3858
3193,3933
3168,3752
3202,3868
3102,3877
3209,4006
3094,4164
2918,3826
3282,3887
2978,3812
3216,3882
3022,3868
3030,3685
3223,4062
3060,3820
3178,3950
3385,4038
3292,3743
3146,4070
3564,3899
3140,4020
3057,3934
3006,4149
3134,3943
3311,3848
3167,3845
3041,3910
2942,3779
3381,3775
3296,4074
3098,3631
3320,3758
3085,3756
3124,3727
3166,3602
3140,3829
3423,3777
3220,3953
3155,3891
3147,3964
3290,4169
3423,3996
3093,3625
3560,4123
3223,3778
3304,3767
3282,3875
3069,4053
3292,3973
2958,3787
3286,3941
3162,3817
3123,4046
3184,3853
3112,3896
3312,4055
3099,3926
3046,3718
3221,3928
3149,4000
3195,3697
3179,4065
3484,3741
3083,3859
3299,3558
3052,4203
3253,3993
3350,4178
3295,4047
3171,4134
3336,4031
3222,3922
3223,3894
3177,4130
3256,3977
3109,3944
3209,3927
3129,3570
3147,3770
3133,3931
3131,3675
2941,3904
3338,3826
3194,3745
3138,4001
3076,3720
3172,4028
3109,3818
2963,3962
3296,3855
3248,4102
3491,4034
3292,3697
3095,3894
3159,3901
3355,3890
3188,3950
3240,4104
3131,3807
3184,3727
3097,3929
3151,4038
3274,3849
3206,3779
3232,3887
3425,3913
2987,4039
3315,3942
3221,3652
3098,3890
2900,3705
3474,3925
3110,3938
3452,3946
3184,4124
3277,3944
3308,3854
3017,3982
3141,3780
3349,4246
3237,4049
3258,4098
3261,3819
3264,3766
3337,4204
3465,3879
3219,4135
3118,3917
3115,3890
3094,3918
3112,4099
3250,3890
3242,3787
3261,3966
3251,3863
3417,4024
3213,3938
3292,3887
3190,4032
3150,3880
3021,3824
3428,4114
3176,4097
3462,4074
3167,3808
3426,3718
3258,3979
3348,4135
3127,4044
3110,4054
3476,4059
3352,4017
3162,3629
3395,4102
3115,3726
3191,3648
3293,3997
3295,3935
3095,3868
3246,4069
3309,3850
3088,3973
2952,3851
3197,4116
2997,3911
3147,3819
3266,4062
3214,3699
3488,3840
3362,3554
3250,4013
3284,4107
3201,4060
3277,3876
3432,3764
3266,3990
3301,3840
3343,3858
3283,4046
3062,3946
3601,3974
3215,4084
3261,3688
3351,3929
3303,4163
3152,4127
3278,3948
3428,4047
3250,3636
3320,4018
3262,3981
3126,4157
3145,3776
2973,3859
3263,3945
3300,4188
3379,4015
3406,3864
3191,4189
3191,4038
3519,4146
3264,3855
3353,3710
3342,4036
3306,3877
3579,4026
3144,4007
3321,3937
3310,3859
3370,3956
3324,4026
3204,4053
3392,3813
3301,4151
3153,4111
3487,3751
3118,4127
3452,3953
3122,4203
2989,3867
3352,4186
3209,3902
3129,4120
3180,4028
3271,3950
3380,4090
3262,4102
3292,4118
3207,3913
3167,4049
3155,3808
3272,3928
3336,4020
3306,4017
3270,3993
3285,3696
3064,4096
3541,3926
2961,3927
3121,4089
3501,4006
3217,3775
3612,3698
3278,4189
3183,4001
3096,4173
3386,3807
3263,4266
3276,3938
3217,3807
3242,3792
3212,3699
3103,3748
3192,4113
3331,4146
3186,4004
3214,4085
3275,3928
3025,4020
3163,3914
3227,3891
3195,3887
3212,3896
3161,4088
3324,3948
3453,4177
3037,4010
3429,4201
3357,4055
2926,4043
3051,4058
3212,4075
3183,3844
3413,3672
3513,3959
3147,3829
3155,3874
3350,3957
3207,3756
3308,3989
3381,3743
3169,3964
3236,4143
3371,3934
3019,4002
3616,3874
3295,4134
3402,3929
3361,4096
3080,4107
3202,3894
3391,3837
3405,3884
3027,3955
3238,4119
3197,4085
3286,4072
3327,4087
3315,4206
3231,3739
2986,4017
3385,3836
3296,3941
3352,3690
3284,4117
3049,4033
3317,4069
3249,3978
3239,3874
3221,3994
3186,4108
3396,3785
3264,4027
3098,3903
3326,3902
3226,3998
3260,4107
3293,3874
3188,3904
3283,3814
3427,3906
3175,3802
3294,4075
3289,3907
3085,3783
3140,4040
3162,4008
3504,3935
3153,3713
3226,4103
3201,3875
3326,3953
3441,4090
3249,3996
3201,4101
3270,3988
3260,3832
3153,3990
3366,3918
3007,4161
3283,3789
3365,3960
3249,3797
3567,3954
3210,4043
3148,4050
3371,4191
3218,3814
3345,4132
3304,3972
3387,4034
3232,4047
3053,4066
3403,3998
3111,3764
3259,3884
2929,4023
3193,4004
3339,3983
3281,3957
3473,3831
3120,3859
3294,4049
3426,3654
3006,4222
3322,3739
3423,4149
3103,3813
3116,4018
3320,3895
3206,4117
3324,3925
3208,4068
3052,3881
3292,4104
3245,4121
3554,4111
3208,4107
3127,4106
3191,4089
3029,4025
3563,3955
3269,3941
3413,4038
2935,4041
3530,4165
3153,4005
3182,4083
3235,4154
3442,4075
3455,4053
3315,4152
3123,4217
3184,3990
3333,4160
3172,4065
3172,4173
3210,3987
3361,3846
3204,4027
3532,3823
3417,3968
3227,3938
3707,3987
3215,4062
3187,4044
3352,3998
3158,3853
3685,4189
2750,4098
3290,3937
3096,4073
3239,4142
3650,4014
3087,4129
3410,4013
3293,3944
3461,4047
3369,3938
3212,4196
3404,3891
3313,4131
3217,4082
3451,4246
3104,4087
3379,3868
3468,4135
3410,4023
3452,3999
3195,4082
3442,4068
3258,3953
3745,4088
3351,3805
3112,4179
3310,4046
3431,4151
3396,4087
3543,4018
3267,3935
3320,3943
3259,4003
3483,4008
3478,4169
3448,3923
3311,3926
3053,3981
3337,4156
3250,4005
3171,4092
3534,3719
3146,4221
3354,4023
3435,3873
3249,3808
3341,4167
3492,4038
3082,3932
3236,4013
3271,4084
3112,4128
3127,4090
3054,4162
3245,4001
3188,3842
3442,4205
3332,4071
3115,3954
3417,4168
3369,3972
3460,3817
3362,4048
3435,3877
3395,3916
3384,4016
3319,3899
3096,3693
3326,3918
3281,3951
3539,4077
3287,3961
2945,3896
3186,4113
3361,4209
3136,3920
3525,4214
3501,3997
3119,4140
3220,3892
3191,4021
3451,4071
3162,3928
3534,4084
3388,3986
3156,4031
3280,3974
3179,4063
3417,4148
3187,3811
3137,3898
3128,3916
3379,4037
3424,4165
3248,3979
3197,3889
3348,4025
3403,4025
3114,3960
3288,3777
3438,4097
3053,3777
3330,3890
3321,4155
3515,4091
3160,4042
3327,4123
3217,4185
3039,4102
3295,3928
2966,4111
3422,3726
3129,3735
3066,3955
3470,3992
3257,4004
3486,3747
3454,3927
3357,3880
3560,4057
3093,4067
3408,4105
3153,4172
3464,3998
3417,3817
3381,4177
3068,4049
3161,4170
3261,4070
3122,4171
3479,4192
5447807,6684674
1.2270394307,
